,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
199610,36.98,35.92,38.52,39.3,35.32,39.94,41.11,38.11,36.48,27.76,135.03,138.42,142.3,137.06,137.41,142.68,146.16,151.6,145.59,134.54,245.63,252.63,249.61,261.09,245.93,268.62,261.69,271.12,276.48,270.52,422.08,414.47,412.2,418.65,416.46,416.14,448.76,437.17,431.4,430.36,648,673.53,642.67,654.07,639.88,676.09,638.65,662.28,626.27,604.7,1033.88,986.43,1051.47,1006.56,966.72,1013.34,945.17,1041.53,954,1013.26,1553.21,1669.97,1622.02,1548.56,1465.84,1567.74,1584.27,1580.54,1476.28,1585.22,2620.7,2559.61,2726.35,2398.24,2468.47,2681.34,2676.57,2620.97,2483.76,2357.47,4998.1,5035.37,4723.19,4852.35,4615.8,5520.47,4366.47,4946.97,4954.99,4982.1,30483.37,32279.21,18456.71,22221.48,17371.64,17352.8,12070.02,12789.81,11286.54,35241.48
199611,33.66,34.62,37.12,38.61,34.78,38.9,41.25,38.11,36.72,27.77,128.13,133.98,138.16,136.2,133.91,142.95,150.18,152.59,147.05,134.7,231.4,246.11,246.7,253.37,247.63,280.99,261.07,275.42,276.43,269.39,395.88,402.7,403.03,410.57,413.31,413.78,466.28,441.18,444.9,424.67,599.91,634.29,621.5,630.44,629.39,677.9,639.01,655.43,625.8,623.53,932.05,977.82,1035.08,965.74,964.96,1033.6,971.25,1092.23,934.73,1007.87,1505.15,1658.27,1616.47,1591.76,1444.75,1643.33,1626.53,1560.83,1514.89,1661.29,2470.98,2475.35,2752.44,2457.17,2465.16,2707.4,2753.23,2720.91,2537.28,2425.62,4910.05,5028.8,4698.4,4870.53,4823.71,5742.13,4507.56,5142.96,5037.45,4739.07,30929.83,32965.8,18734.61,22840.23,17993.37,18293.75,12530.25,13805.54,12125.86,37476.71
199612,32.88,34.41,37.17,38.54,34.63,40.53,41.83,39.78,37.67,28.76,127.81,135.94,144.65,141.09,136.55,147.18,156.64,162.03,154.14,143.29,236.33,256.76,260.89,262.9,260.16,290.01,267.99,287.59,284.53,283.77,392,414.54,409.65,409.88,433.94,442.94,490.21,452.89,461.57,445.93,604.73,650.55,651.64,668.51,670.81,707.57,690.1,662.59,649.49,634.01,928.38,1014.13,1112.15,1025.38,1021.54,1103.98,1049.56,1153.5,981.21,1071.73,1549.6,1691.48,1688.07,1707.7,1524.5,1765.91,1728.54,1609.63,1622.89,1872.03,2672.73,2644.16,2899.8,2540.14,2621.76,2852.62,2873.41,2927.62,2697.12,2649.97,5264.13,5364.67,5004.42,5308.52,5080.79,6170.93,4646.42,5449.79,5227.87,5346.65,33082.32,35884.43,19923.77,25542.82,18831.6,21044.77,13908.33,15017.92,12940.27,40308.64
199701,31.36,33.44,36.59,39.34,33.63,40.23,42.93,40.21,38.29,28.89,129.1,137.68,144.77,146.82,142.95,150.74,162.56,164.01,158.35,146.28,239.25,264.26,261.85,262.03,268.16,298.84,278.9,302.04,290.99,293.35,400.96,416.67,417.76,421.05,457.73,449.94,497.19,452.6,464.31,452.96,614.33,635.45,649.98,687.77,693.83,706.87,698.52,663.72,663.37,639.47,905.52,1026.3,1120.78,1009.56,1034.51,1135.18,1066.59,1141.57,954.58,1119.22,1524.86,1627.15,1686.21,1733.62,1503.5,1789.15,1739.43,1668.07,1633.76,1958.5,2581.58,2594.23,2903.55,2507.09,2599.14,2821.59,2878.21,2874.11,2644.68,2825.02,5033.76,5002.1,4925.66,5080.17,5030.78,5780.7,4554.33,5370.17,5139.9,5042.86,32006.84,35560.49,19807.85,25788.96,18504.21,20079.93,13686.79,14532.45,12694.53,38907.11
199702,34.49,36.07,39.05,42.54,36,43.7,45.25,42.31,40.37,30.65,135.92,141.27,150.79,154.82,151.88,156.37,171,169.17,164.21,145.73,244.73,281.85,274.05,273.07,282.11,297.64,284.88,297.44,291.59,300.44,420.28,419.29,424.65,433.14,452.16,456.19,503.82,459.07,473.67,461.18,639.81,630.84,679.94,726.53,700.84,728.29,685.55,681.69,701.68,649.98,907.88,994.17,1153.04,1023.17,1046.9,1165.23,1102.41,1205.27,943.24,1185.36,1542.04,1645.36,1741.46,1825.66,1579.59,1830.79,1777.71,1699.24,1679.46,2151.34,2615.5,2721.54,3005.87,2606.3,2684.32,2930.62,2881.47,2923.86,2798.26,2836.74,5257.5,5351.16,5230.75,5389.27,5243.27,6086.44,4639.24,5481.23,5287.85,5407.41,35260.34,37683.58,20873.37,27124.38,19356.02,21196.39,14332.51,15819.47,13204.99,40134.41
199703,32.55,35.96,36.92,41.79,34.38,42.83,44.24,42.74,40.67,31.27,127.87,132.6,140.74,147.84,146.56,155.63,170.24,167.87,162.21,145.67,223.88,255.27,257.51,267.13,270.63,292.28,285.87,293.95,300.87,298.37,370.51,404.5,428.16,426.38,442.33,479.5,519.38,459.41,493.5,459.87,600.81,594.55,684.72,703.33,688.36,745.01,707.06,690.34,721.99,644.83,837.69,926.84,1123.51,1051.43,1061.07,1154.69,1080.53,1221.9,937.59,1210.62,1453.25,1645.32,1787.81,1831.21,1511.51,1861.47,1811.48,1692.23,1727.27,2300.09,2510.36,2621.02,3047.61,2631.12,2695.56,3024.39,2958.66,3011.13,2882,2900.88,5118.18,5288.12,5169.02,5299.64,5225.76,6093.72,4682.21,5700.66,5372.44,6075.74,35312.75,38380.59,20642.29,26889.88,19317.61,21133.56,14996,15910.58,13573.91,41235.41
199704,29.57,32.28,34.19,39.13,33.47,40.88,43.87,41.77,39.77,30.61,113.77,120.12,131.14,136.52,140.77,151.97,158.92,167.12,159.08,142.86,199.01,236.07,232.66,251.26,260.45,282.85,279.71,287.29,290.83,289.56,333.1,382.12,416.79,414.96,437,471.47,495.83,454.27,489.01,467.77,544.37,549.29,629.94,683.7,649.7,708.31,677.67,674.97,705.19,638.12,740.26,899.09,1084.66,1012.16,1021.69,1151.56,1059.09,1203.07,916.88,1152.09,1304.76,1550.22,1712.26,1749.82,1463.55,1733.77,1688.11,1628.11,1647.23,2313.6,2318.63,2491.09,2914.69,2493.34,2671.47,2909.64,2892.58,2848.18,2768.48,2642.75,4657.56,5102.66,5019.64,5112.81,5174.26,5955.3,4455.34,5506.99,5142.05,5832.71,33218.34,36437.77,19628.95,27465.61,19044.92,19933.97,13950.12,15045.13,12593.59,39144.93
199705,27.91,31.1,33.07,37.84,31.92,39.72,41.92,41.2,39.72,29.67,106.55,115.64,124.33,132.74,133.39,147.7,158.35,161.21,156.29,133.75,187.02,225.38,226.94,256.73,256.56,280.04,288.9,290.66,290.71,296.79,321.91,365.6,410.75,420.28,428.1,481.68,514.6,447.98,480.74,483.68,526.84,553.41,627.99,673.92,668.72,732.38,705.34,690.55,721.94,668.84,724.41,900.16,1113.86,1061.02,1051.37,1191.85,1058.45,1200.23,896.99,1178.36,1361.67,1547.71,1673.32,1769.94,1488.92,1791.89,1751.42,1623.32,1677.25,2360.13,2370.9,2498.5,3042.51,2508.15,2749.23,2969.04,2940.38,2966.11,2757.96,2801.31,4846.19,5261.46,5075.87,5333.87,5395.19,6018.54,4460.93,5553.92,5237.5,6622.55,37008.92,38512.51,20321.37,28277.35,19717.04,21673.19,14526.53,16052.5,13031.31,40762.16
199706,30.12,34.15,36.17,42.24,35.18,43.15,45.17,43.75,42.07,31.83,121.47,133.4,139.93,147.94,148.74,162.05,173.81,171.43,173.07,147.24,221.5,261.28,270.18,273.85,290.22,308,310.12,318.11,314.79,331.72,374.51,433.85,458.99,466.96,466.58,512.82,560.88,499.47,507.08,514.66,629.66,626.33,714.99,763.82,716.49,790.7,747.4,777.65,750.48,741.59,845.58,1001.46,1216.02,1144.17,1138.11,1230.95,1133.26,1282.11,967.94,1224.89,1513.43,1749.06,1908.76,1867.03,1616.07,1883.26,1858.39,1723.59,1799.66,2439.25,2583.17,2705.19,3265.49,2633.34,2896.48,3062.43,3107.33,3244.25,3008.11,3164.75,5419.58,5686.69,5417.89,5613.3,5510.91,6256.2,4661.75,5863.83,5539.39,6804.82,40307.09,40327.18,21722.48,30133.38,20785.09,22652.75,15282.24,16974.96,13985.86,41993.2
199707,44.09,42.73,40.1,45.83,43.86,42.51,42.01,49.15,39.32,30.39,159.94,164.22,162.81,173.04,165.7,163.4,160.5,166.08,163.23,155.65,311.34,300.43,304.05,300.03,300.69,313.24,304.69,292.84,301.49,300.85,477.42,474.87,479.6,492.02,463.28,459.69,491.89,478.54,474.22,482.84,708.64,692.78,724.44,746.68,696.7,699.87,702.4,714.89,699.81,686.45,1008.04,1040.31,1030.56,1025.38,1054.7,1026.64,1021.94,1023.65,1041.88,1055.65,1648.49,1631.88,1686.86,1759.62,1630.16,1687.96,1596.05,1628.17,1584.18,1638.55,2847.46,2892.53,2678.08,2898.84,2684.5,2714.59,2609.97,3032.73,2657.02,2778.03,5465,5172.98,5364.87,5476.02,5088.1,4909.06,5761.19,5300.26,5530.45,5446.03,44790.76,25899.95,25806.46,30105.83,24214.5,17757.37,19204.05,13240.33,13307.85,30229.2
199708,45.37,44.17,41.15,47.87,45.67,44.7,44.94,52.58,41.42,32.05,164.66,177.4,172.57,185.79,173.54,175.41,169.16,174.29,173.01,168.55,319.06,298.15,306.64,321.63,306.47,321.24,320.26,308.97,321.52,310.59,517.85,505.81,535.95,507.63,483.51,476.92,518.59,496.69,493.42,525.88,733.14,734.04,753.42,786.08,747.12,748.82,734.75,762.97,750.15,744.25,1059.98,1101.4,1152.09,1096.21,1113.84,1093.12,1059.57,1090.08,1067.83,1177.35,1746.62,1747.23,1774.9,1866.42,1758.11,1823.92,1701.55,1658.29,1693.12,1706.61,3002.56,3151.02,2860.82,3128.51,2851.64,2923.52,2734.67,3331.53,2789.11,2982.44,6107.24,5648.08,5743.09,5972.92,5480.81,5213.71,6306.19,5706.39,6065.77,5890.55,47820.01,28310.51,27597.63,34425.38,26957.2,19391.94,20229.84,13418.53,14622.51,32806.94
199709,48.94,46.56,42.94,50.25,48.15,45.58,46.88,54.64,42.52,33.18,172.01,189.58,180.73,192.74,180.07,178.39,174.63,182.57,179.53,177.71,328.22,316.56,318.22,333.09,331.15,334.82,327.68,318.95,329.3,320.47,530.23,536.82,536.02,508.04,498.82,489.9,524.73,509.35,527.21,534.43,752.08,783.42,765.74,846.43,792.13,760,723.68,755.09,762.19,741.82,1074.18,1124.38,1156.55,1088.04,1107.63,1077.97,1068.83,1085.79,1066.81,1219.82,1744.52,1774.22,1771.35,1844.61,1792.8,1816.89,1688.22,1669.97,1735.17,1679.26,2999.49,3150.5,2893.72,3122.33,2817.22,2920.08,2694.43,3233.54,2772.64,2974.59,5878.49,5528.66,5563.28,5840.53,5341.95,5162.79,6266.09,5580.38,6005.08,5659.21,44147.36,25940.11,26445.04,33139.88,24962,18224.87,18312.2,12570.41,13715.75,32563.94
199710,55.36,52.11,46.5,55.6,53.35,51.35,50,59.21,46.33,36.54,188.29,206.73,201.21,207.64,193.56,195.2,185.55,198.89,190.96,197.64,354.25,339,340.43,366.07,350.28,362.62,355.61,353.79,355.5,340.26,567.21,581.1,577.61,547.59,537.7,539.23,556.51,542.5,559.77,558.71,828.8,848.64,825.04,875.67,846.84,812.93,770.81,807.71,825.2,793.6,1128.45,1184.54,1255.06,1156.02,1193.44,1149.77,1151.6,1145.35,1160.91,1233.94,1866.08,1906.14,1897.74,1942.4,1912.61,1927.74,1799.84,1763.62,1805.29,1737.16,3110.04,3245.38,3061.69,3171.43,2954.2,3096.06,2830.2,3392.41,2933.06,3031.56,6174.85,5730.64,5879.67,6039.59,5672.29,5528.53,6728.31,5937.47,6444.65,6018.49,46034.41,27432.47,27961.34,34930.2,26494.04,19146.77,19431.65,13365.27,14229.15,35115.3
199711,52.88,50.22,44.21,55.96,50.9,50.57,49.24,58.82,46.27,36.38,174.35,196.31,192.48,198.06,186.63,184.27,179.48,197.02,185.15,192.86,332.51,308.07,324.69,340.48,340.75,353.39,344.2,336.19,343.99,323.71,535.65,541.23,550.12,522.81,502.59,516.89,544.39,531.13,542.58,545.59,763.08,752.23,796.25,850.21,781.26,801.31,758.3,782.72,804.24,767.87,1078.94,1140.22,1220.52,1105.37,1182.6,1091.98,1129.97,1112.53,1104.28,1165.23,1713.47,1771.99,1823.37,1869.99,1863.74,1891.15,1761.72,1622.36,1715.02,1705.04,2909.42,3084.33,2884.97,2893.27,2892.68,2996.96,2711.09,3260.25,2684.21,2684.27,5891.15,5418.36,5635.42,5847.17,5522,5269.51,6437.96,5909.31,6163.45,5844,45366.23,26977.22,27046.28,33048.63,25321.9,18961.36,18867.5,13550.54,13659.05,33627.82
199712,48.84,47.76,42.36,53.21,49.49,50.53,49.08,58.05,46.11,36.53,168.52,199.08,182.61,195.15,181.13,183.67,178.82,199.73,184.3,188.78,323.53,299.78,316.43,327.75,333.6,346.34,343.45,336.11,338.98,323.19,505.49,535.29,519.57,526.19,498.91,513.92,549.92,535,534.88,535.07,734.3,726.9,772.74,838.91,778.47,815.84,763.36,805.66,825.46,777.99,1028.64,1122.82,1150.31,1093.63,1186.85,1150.03,1160.3,1145.94,1107.55,1123.74,1712.42,1757.47,1864.83,1900.98,1878.63,1939.28,1777.04,1615.53,1775.56,1772.95,3002.69,3055.52,2910.51,2836.52,3041.84,3101.64,2859.36,3347.41,2770.04,2709.91,6139.68,5533.93,5743.84,5850.67,5669.95,5515.69,6592.69,6157.77,6488.42,5893.85,47647.57,28737.18,29763.82,33928.23,25908.99,19529.12,19776.63,14722.63,14381.14,32807.24
199801,44.67,44.46,39.23,48.81,45.12,49.14,48.9,57.09,46.9,36.08,159.87,195.67,180.67,193.37,180.24,187.11,178.35,202.89,189.44,197.41,323.63,285.04,313.01,316.27,342.33,356.61,352.73,343.01,336.16,322.03,498.38,546.21,510.28,516.4,507.17,507.62,587.97,545.73,572.95,546.06,749.15,700.45,743.9,857.47,772.21,841.44,785.34,849.32,859.34,794.36,1032.33,1164.9,1155.33,1066.69,1214.93,1176.99,1210.86,1208.69,1153.55,1100.43,1665.41,1792.28,1921.09,1952.6,1957.74,2029.61,1905.07,1677.58,1816.01,1826.96,2862.49,3087.46,2922.73,2898.33,3183.81,3129.37,2975.06,3564.47,2706.86,2685.31,6223.06,5735.12,6009.17,6089.79,5872.4,5817.06,6782.46,6314.5,6964.92,6178.74,47946.89,29084.94,30540.38,34589.18,26499.25,20418.99,20508.31,14796.15,14761.44,34687.71
199802,44.66,45.64,38.91,48.69,45.46,48.52,49.01,56.92,46.21,35.91,161.33,193.46,178.21,191.62,176.98,183.31,175.65,196.86,186.4,199.97,315.27,291.28,300.47,314.78,344.5,351.31,344.07,329.9,339.58,322.63,509.43,529.83,497.38,523.61,480,494.51,574.67,537.57,529.34,541.7,744.55,683.45,741.09,837.85,770.33,842.06,737.06,826.95,915.15,778.32,1034.77,1154.85,1129.29,1011.78,1208,1116.16,1147.35,1150.62,1130.06,1154.9,1697.47,1732.27,1933.56,1924.9,1947.45,1961.94,1861.42,1672.49,1833.43,1813.2,2815.01,2932.7,2970.81,2846.62,3079.65,3059.41,2915.43,3532.45,2818.75,2698.39,6119.24,5618.06,5897.01,5896.73,5607.72,5597.23,6405.82,6249.46,6721.38,6197.7,50169.22,30526.32,31164.24,33657.37,25635.37,19724.35,20814.16,15047.12,14814.09,35666.86
199803,47.05,48.22,41.42,51.36,48.49,50.89,50.36,60.66,48.17,38.7,171.25,202.9,191.63,205.63,185.52,194.61,185.68,209.99,199.31,216.84,342.86,312.27,325.3,348.23,375.27,377.8,370.45,351.99,367.3,343.73,557.2,583.54,527.18,552.76,531.72,540.08,607.86,582.84,563.96,573.08,783.92,755.32,826.95,910.89,836.17,877.31,783.86,894.84,992.25,873.6,1109.88,1300.99,1231.51,1091.99,1290.72,1201.41,1260.82,1253.22,1234.84,1236.32,1846.81,1876.35,2050.95,2094.89,2112.43,2080.36,1993.88,1778.97,1930.22,1934.6,3129.86,3206.67,3139.92,3092.92,3251.12,3330.24,3063.5,3708.92,2999.84,2900.59,6817.3,6123.34,6385.75,6389.57,5931.71,5968.74,6917.88,6494.32,7131.58,6765.22,53849.41,32214.65,32563.44,36037.33,28379.22,21227.49,22472.12,16029.38,15944.95,40097.7
199804,48.66,50.46,44.93,54.56,52.18,54.22,52.24,63.6,49.99,40.97,180.89,217.37,200.23,213.34,192.54,200.32,196.41,215.74,205.1,226.11,360.45,330.99,335.25,377.47,370.98,386.18,386.69,368.6,384.12,357.32,583.7,599.03,555.48,586.13,555.51,559.64,626.37,609.39,576.59,618.93,810.63,747.65,870.81,923.62,873.12,920.58,819.39,931.84,1066.61,898.06,1171.43,1362.56,1250.93,1106.11,1368.16,1244.57,1298.98,1320.61,1299.3,1377.09,1879.09,1971.52,2129.95,2216.61,2218.44,2196.57,2071.76,1869.53,2097.87,2155.19,3274.84,3280.21,3332.85,3242.87,3439.5,3459.57,3190.45,3895.51,3099.54,3050.26,7140.03,6479.53,6468.74,6689.67,6099.35,6146.63,7206.34,6809.51,7592,7350.59,55837.79,34053.08,35174.68,37326.1,30285.64,22121.8,24717.11,16990.39,17049.62,43054.32
199805,50.85,50.03,46.97,54.91,56.18,55.93,52.76,65.47,51.34,42.33,187.22,220.78,204.29,224.7,195.14,205.74,199.45,219.83,209.84,228.3,352,325.92,352.15,382.19,360.35,381.59,387.95,376.95,394.53,361.58,595.79,611.07,564.3,587.65,571.81,581.21,644.35,629.14,580.26,635.87,820.6,758.01,864.78,908.33,892.97,903.35,823.2,917.83,1071.05,954.91,1175.36,1430.84,1295.99,1085.15,1379.49,1234.89,1310.74,1306.92,1301.99,1358.93,1893.33,1988.01,2144.55,2225.99,2224.75,2180.88,2106.11,1832.08,2063.85,2210.41,3293.7,3192.63,3301.37,3238.95,3420.76,3479.14,3163.27,3908.81,3183.81,3108.61,7211.42,6608.46,6396.18,6745.72,6086.66,6041.01,7305.29,6763.56,7459.89,7119.26,56037.21,34879.94,35346,38774.17,30817.23,22651.47,25021.01,17277.85,17535.12,44066.69
199806,48.42,48.02,44.14,51.93,54.46,53.47,50.73,63.21,50.11,41.12,170.17,209.46,187.52,207.89,187.54,198.35,193.29,215.17,202.02,223.35,321.81,306.77,341.59,352.22,344.56,362.31,372.98,363.79,368.51,325.51,536.48,560.42,527.49,552.89,538.26,550.98,617.47,613.32,569.8,607.31,760.45,704.66,808.39,845.35,853.36,867.06,766.85,893.97,1034.13,945.09,1069.38,1361.66,1207.13,1027.49,1304.12,1167.04,1250.42,1240.95,1261.39,1284.42,1764.7,1863.86,2103.12,2146.5,2000.7,2091.47,2054.61,1728.66,1993.98,2132.49,3126.17,3014.8,3197.14,3113.97,3297.15,3417.71,3083.28,3828.36,3082.1,2955.66,6972.89,6406.83,6220.25,6542.72,6114.41,5785.75,6969.34,6606.71,7423.03,7235.46,54831.23,33963.71,34971.55,37785.81,29913.52,21813.63,24921.49,17667.18,17328.3,48158.66
199807,49.9,57.24,52.54,56.15,53.2,56.7,49.39,53.13,43.31,32.12,188.02,196.21,185.15,192.37,179.83,190.15,192.74,186.11,190.03,188.06,348.08,343.56,343.06,338.62,333.34,326.38,347.85,345.13,347.63,339.98,547.2,525.45,543.75,538.51,527.42,549.31,538.53,520.97,514.84,542.96,790.86,794,788.55,829.31,803.23,764.84,811.76,782.73,775.63,767.61,1216.61,1149.54,1209.69,1239.06,1164.49,1232.4,1174.33,1202.56,1119.36,1276.91,1819.08,1887.36,1945.45,1817.39,1984.74,1924.59,1937.47,1931.22,1883.41,1767.81,3203.33,3301.15,3205.9,3173.15,3080.47,3370.94,3283.78,3345.68,3116.83,2648.55,6847.5,7065.11,6870.06,6361.08,6728.39,6305.74,7056.2,6362.63,6782.19,8375.34,52645.28,34563.11,40481.59,31252.84,28607.47,26222.01,27404.66,15485.73,23321.97,26247.05
199808,46.22,52.88,48.57,51.34,49.26,54.16,46.45,51.16,40.52,30.84,174.87,181.16,170.64,179.79,169.39,180.73,178.8,172.6,176.57,175.03,323.09,318.96,315.38,312.62,303.07,298.23,310.1,322.6,324.17,306.88,495.99,489.22,502.71,506.15,477.59,485.6,498.18,477.28,483.37,506.43,729.74,731.54,712.05,784.6,726.57,719.23,739.1,714.69,697.08,710.52,1094.72,1073.91,1145.56,1135.57,1065.79,1128.07,1085.99,1071.46,1037.34,1214.79,1740.65,1735.05,1887.44,1688.26,1870.5,1780.22,1908.7,1812,1799.23,1726.91,3008.8,3150.75,3116.21,2845.19,2945.4,3205.95,3054.14,3203.97,3009.88,2420.07,6626,6821.13,6656.71,6129.28,6472.09,5849.44,6790.18,6044.33,6424.53,7355.06,52420.29,35317.11,40842.84,30779.98,27605.51,26320.45,26555.13,14240.42,23373.81,27221.62
199809,33.66,39.42,36.44,41.77,37.79,43.9,38.35,41.76,33.24,25.61,118.8,136.1,136.5,139.25,132.28,143.65,145.55,134.93,142.77,140.83,232.57,238.4,252.27,255.61,244.91,241.56,253.03,269.02,261.75,243.83,368.98,383.73,383.49,420.93,390.46,410.76,420.04,381.54,394.75,439.93,555.77,577.26,530.03,643.47,589.05,595.67,603.09,596.97,582.47,548.76,841.45,807.77,906.39,893.29,897.57,936.38,931.96,888.86,885.12,1007.45,1368.47,1361.55,1546.2,1349.16,1459.02,1483.47,1638.31,1651.57,1487.35,1536.7,2417.57,2490.46,2643.32,2206.7,2433.42,2806.58,2646.49,2837.51,2668.8,2080.22,5482.75,5764.42,5651.71,5061.87,5171.14,4970.64,5788.46,5632.06,5875.8,6707.27,45464.03,31100.72,35425.26,23711.11,22566.43,21101.82,22604.88,12657.84,19446.65,21620.64
199810,35.51,39.81,39.19,43.54,38.81,44.84,38.92,42.41,33.58,25.72,131.99,151.76,141.68,142.84,139.54,151.32,149.72,140.32,148.53,144.75,266.17,255.91,267.19,274.84,259.11,248.38,269.64,280.06,274.38,262.39,419.11,421.32,410.66,454.07,418.31,421.84,443.11,397.14,414.77,449.11,611.95,616.47,560.73,696.5,619.67,630.52,633.63,612.9,601.69,575.51,973.9,851.75,916.16,954.37,982.56,1033.8,979.14,927.36,874.06,1037.4,1466.53,1340.54,1666.32,1357.48,1553.89,1615.4,1621.09,1742.75,1487.82,1660.45,2560.54,2777.48,2721.87,2415.27,2563.65,3020.36,2758.29,3023.87,2930.39,2079.64,5927.91,6070.39,6101.38,5165.45,5311.93,5278.04,5889.05,6018.85,6201.67,6798.27,49372.65,33639.61,37277.45,23298.37,22280.6,22204.49,22373.12,13556.39,21346.56,22870.41
199811,36.21,41.05,41.29,44.01,39.73,44.28,39.08,42.66,33.78,26.03,135.53,162.88,147.41,145.15,141.92,154.45,155.12,150.47,150.76,148.74,277.74,271.44,288.43,286.23,262.5,252.83,277.16,287.45,270.45,266.87,443.82,429.02,439.17,474.93,435.97,435.66,462.33,404.68,450.24,449.5,622.42,643.87,590.5,736.5,663.36,655.41,672.6,641.43,654.77,611.46,1012.16,909.74,965.29,1034.78,1007.17,1063.03,1029.61,913.36,925.05,1001.68,1567.02,1539.26,1689.18,1553.97,1632.48,1690.81,1692.23,1822.33,1539.85,1693.91,2744.08,3009.88,3045.61,2639.86,2667.82,3396.87,2855.68,3085.96,3073.38,2150.23,6417.67,6693.4,6306.19,5736.51,5726.99,5635.27,6490.89,6135.56,6455.85,7235.16,52906.01,36390.93,40709.1,25501.87,24237.35,23382.38,23929.8,14687.17,22850.58,22913.67
199812,40.28,44.02,45.27,47.76,42.58,47.2,41.46,45.31,36.69,29.07,158.11,171.77,157.61,158.71,150.59,163.72,165.98,160.59,161.7,156.33,301.69,304.53,310.27,301.8,269.5,264.18,282.04,307.11,289.43,275.94,478.51,470.47,475.71,488.85,453.42,436.35,483.56,421.42,475.63,459.13,693.42,705.4,617.13,805.42,708.99,703.06,692.56,631.95,669.46,596.47,1106.4,957.38,1025.12,1088.38,1006.37,1066.55,1037.96,945.82,980.03,1056.39,1724.36,1615.43,1803.36,1555.16,1730.86,1761.18,1788.5,1873.89,1618.85,1726.61,2962.21,3198.97,3080.12,2694.55,2747.35,3464.75,2905.91,3273.24,3167.33,2181.38,7149.73,7223.49,6517.32,6085.28,5612.88,5789.15,6867.02,6410.23,6851.7,7534.19,56699.35,39140.83,43092.23,27877.99,25181.38,25435.46,25461.3,14702.09,23489.23,24631.92
199901,40.72,45.88,46.06,48.92,44.05,47.47,40.89,45.21,37.46,29.36,167.65,182.61,162.63,159.84,151.06,174.88,172.93,155.21,165.91,161.68,326.97,324.05,332.71,316.53,278.31,280.74,283.94,320.76,298.38,290.47,516.81,500.19,499.09,504.73,444.19,436.99,502.42,448.19,501.4,491.36,767.44,770.86,640.46,873.3,728.42,737.87,697.68,648.33,720.17,580.71,1285.93,1041.23,1138.36,1136.75,1013.68,1111.99,1103.6,992.24,1030.71,1102.26,1791.46,1715.71,1890.33,1661.08,1800.7,1797.78,1849.56,2002.32,1697.35,1721.18,3257.27,3630.84,3235.44,2719.72,2765.26,3764.88,2893.63,3410.29,3253.54,2087.69,8148.91,7870.41,6813.27,6103.29,5818.15,5902.18,7107.01,6387.21,6886.53,7538.74,62753.3,42519.42,46615.25,27639.92,24706.22,24409.31,25548.03,14773.44,24813.87,26604.15
199902,48.45,50.15,51.49,53.52,46.71,50.58,42.64,47.91,40.22,30.81,175.05,192.57,168.52,160.54,159.98,182.71,178.36,156.54,162.44,174.93,370.03,336.36,335.66,312.73,284.49,277.18,286.67,317.01,301.85,287.6,537.9,515.57,513.35,521.42,420.56,407.94,481.91,428.7,514.05,481.33,758.29,804.24,639.03,996.78,719,741.8,714.3,620.41,691.2,561.43,1438.67,1034.33,1100.14,1119.34,976.65,1066.47,1048.01,968.98,996.13,1083.84,1946.08,1639.89,1746.29,1702.31,1699.24,1695.77,1836.61,1900.81,1844.29,1738.98,3295.51,3666.63,3179.51,2649.15,2738.72,3568.73,2805.8,3246.57,2989.05,2045.62,8770.6,8139.44,6878.33,5884.38,5758.3,5627.95,7427.58,6175.12,6760.43,7453.9,66709.06,44843.64,48318.16,28797.24,23939.92,25617.93,25424.55,14324.33,25795.32,29924.66
